"No.","Time","Source","Destination","Protocol","Length","Leftover Capture Data","Info"
"4911","34.770940","1.7.3","host","USB","79","200102000001f0ff00000000000000","URB_INTERRUPT in"
"4913","34.778946","1.7.3","host","USB","79","200102000001f0ff00000000000000","URB_INTERRUPT in"
"4915","34.786956","1.7.3","host","USB","79","200102000001e0ff00000000000000","URB_INTERRUPT in"
"4917","34.794963","1.7.3","host","USB","79","200102000001e0ff00000000000000","URB_INTERRUPT in"
"4919","34.802808","1.7.3","host","USB","79","200102000001e0ff00000000000000","URB_INTERRUPT in"
"4921","34.810947","1.7.3","host","USB","79","200102000001d0ff00000000000000","URB_INTERRUPT in"
"4923","34.821041","1.7.3","host","USB","79","200102000002e0ff00000000000000","URB_INTERRUPT in"
"4925","34.829040","1.7.3","host","USB","79","200102000001d0ff00000000000000","URB_INTERRUPT in"
"4927","34.836845","1.7.3","host","USB","79","200102000001e0ff00000000000000","URB_INTERRUPT in"
"4929","34.842850","1.7.3","host","USB","79","200102000001d0ff00000000000000","URB_INTERRUPT in"
"4931","34.851058","1.7.3","host","USB","79","200102000001e0ff00000000000000","URB_INTERRUPT in"
"4933","34.858951","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"4935","34.868952","1.7.3","host","USB","79","200102000000d0ff00000000000000","URB_INTERRUPT in"
"4937","34.877022","1.7.3","host","USB","79","200102000001e0ff00000000000000","URB_INTERRUPT in"
"4939","34.884920","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"4941","34.892846","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"4943","34.900807","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"4945","34.908923","1.7.3","host","USB","79","200102000001e0ff00000000000000","URB_INTERRUPT in"
"4947","34.917041","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"4949","34.924810","1.7.3","host","USB","79","200102000000d0ff00000000000000","URB_INTERRUPT in"
"4951","34.932850","1.7.3","host","USB","79","200102000000d0ff00000000000000","URB_INTERRUPT in"
"4953","34.940852","1.7.3","host","USB","79","200102000000d0ff00000000000000","URB_INTERRUPT in"
"4955","34.956857","1.7.3","host","USB","79","2001020000ffcfff00000000000000","URB_INTERRUPT in"
"4957","34.964920","1.7.3","host","USB","79","200102000000d0ff00000000000000","URB_INTERRUPT in"
"4959","34.973040","1.7.3","host","USB","79","2001020000ffdfff00000000000000","URB_INTERRUPT in"
"4961","34.980811","1.7.3","host","USB","79","2001020000feefff00000000000000","URB_INTERRUPT in"
"4963","34.989043","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"4965","34.996848","1.7.3","host","USB","79","2001020000ffefff00000000000000","URB_INTERRUPT in"
"4967","35.004846","1.7.3","host","USB","79","2001020000ffefff00000000000000","URB_INTERRUPT in"
"4969","35.012858","1.7.3","host","USB","79","2001020000ffefff00000000000000","URB_INTERRUPT in"
"4971","35.020859","1.7.3","host","USB","79","2001020000ffefff00000000000000","URB_INTERRUPT in"
"4973","35.036861","1.7.3","host","USB","79","2001020000feefff00000000000000","URB_INTERRUPT in"
"4975","35.044852","1.7.3","host","USB","79","2001020000ffefff00000000000000","URB_INTERRUPT in"
"4977","35.052809","1.7.3","host","USB","79","2001020000ffffff00000000000000","URB_INTERRUPT in"
"4979","35.061043","1.7.3","host","USB","79","2001020000ffffff00000000000000","URB_INTERRUPT in"
"4981","35.068842","1.7.3","host","USB","79","2001020000ffefff00000000000000","URB_INTERRUPT in"
"4983","35.077067","1.7.3","host","USB","79","2001020000feffff00000000000000","URB_INTERRUPT in"
"4985","35.084805","1.7.3","host","USB","79","2001020000ffffff00000000000000","URB_INTERRUPT in"
"4987","35.101049","1.7.3","host","USB","79","2001020000feffff00000000000000","URB_INTERRUPT in"
"4989","35.111139","1.7.3","host","USB","79","2001020000feffff00000000000000","URB_INTERRUPT in"
"4991","35.118848","1.7.3","host","USB","79","2001020000feffff00000000000000","URB_INTERRUPT in"
"4993","35.126854","1.7.3","host","USB","79","2001020000feffff00000000000000","URB_INTERRUPT in"
"4995","35.134953","1.7.3","host","USB","79","2001020000feffff00000000000000","URB_INTERRUPT in"
"4997","35.142854","1.7.3","host","USB","79","2001020000feffff00000000000000","URB_INTERRUPT in"
"4999","35.158820","1.7.3","host","USB","79","2001020000feffff00000000000000","URB_INTERRUPT in"
"5001","35.166959","1.7.3","host","USB","79","2001020000fdffff00000000000000","URB_INTERRUPT in"
"5003","35.174873","1.7.3","host","USB","79","2001020000fdefff00000000000000","URB_INTERRUPT in"
"5005","35.182958","1.7.3","host","USB","79","2001020000fdffff00000000000000","URB_INTERRUPT in"
"5007","35.190860","1.7.3","host","USB","79","2001020000fcffff00000000000000","URB_INTERRUPT in"
"5009","35.206859","1.7.3","host","USB","79","2001020000fc0f0000000000000000","URB_INTERRUPT in"
"5011","35.214812","1.7.3","host","USB","79","2001020000fdffff00000000000000","URB_INTERRUPT in"
"5013","35.222854","1.7.3","host","USB","79","2001020000fcffff00000000000000","URB_INTERRUPT in"
"5015","35.230847","1.7.3","host","USB","79","2001020000fc0f0000000000000000","URB_INTERRUPT in"
"5017","35.246953","1.7.3","host","USB","79","2001020000fcffff00000000000000","URB_INTERRUPT in"
"5019","35.254851","1.7.3","host","USB","79","2001020000fdffff00000000000000","URB_INTERRUPT in"
"5021","35.262947","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"5023","35.270851","1.7.3","host","USB","79","2001020000ff0f0000000000000000","URB_INTERRUPT in"
"5025","35.278962","1.7.3","host","USB","79","2001020000feffff00000000000000","URB_INTERRUPT in"
"5027","35.286812","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"5029","35.294959","1.7.3","host","USB","79","2001020000fdffff00000000000000","URB_INTERRUPT in"
"5031","35.302856","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"5033","35.310966","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"5035","35.318856","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"5037","35.326854","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"5039","35.334959","1.7.3","host","USB","79","2001020000fd0f0000000000000000","URB_INTERRUPT in"
"5041","35.342948","1.7.3","host","USB","79","2001020000fd0f0000000000000000","URB_INTERRUPT in"
"5043","35.350963","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"5045","35.358963","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"5047","35.366813","1.7.3","host","USB","79","2001020000ff0f0000000000000000","URB_INTERRUPT in"
"5049","35.376860","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"5051","35.384873","1.7.3","host","USB","79","2001020000fcffff00000000000000","URB_INTERRUPT in"
"5053","35.392855","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"5055","35.400813","1.7.3","host","USB","79","2001020000fcffff00000000000000","URB_INTERRUPT in"
"5057","35.406848","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"5059","35.414958","1.7.3","host","USB","79","2001020000fb0f0000000000000000","URB_INTERRUPT in"
"5061","35.424851","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"5063","35.432849","1.7.3","host","USB","79","2001020000fb0f0000000000000000","URB_INTERRUPT in"
"5065","35.440812","1.7.3","host","USB","79","2001020000fd0f0000000000000000","URB_INTERRUPT in"
"5067","35.448849","1.7.3","host","USB","79","2001020000fd0f0000000000000000","URB_INTERRUPT in"
"5069","35.456811","1.7.3","host","USB","79","2001020000fa1f0000000000000000","URB_INTERRUPT in"
"5071","35.464849","1.7.3","host","USB","79","2001020000fd0f0000000000000000","URB_INTERRUPT in"
"5073","35.472812","1.7.3","host","USB","79","2001020000fb0f0000000000000000","URB_INTERRUPT in"
"5075","35.480809","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"5077","35.488812","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"5079","35.496812","1.7.3","host","USB","79","2001020000fc0f0000000000000000","URB_INTERRUPT in"
"5081","35.504850","1.7.3","host","USB","79","2001020000ff0f0000000000000000","URB_INTERRUPT in"
"5083","35.512865","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"5085","35.520813","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"5087","35.528809","1.7.3","host","USB","79","2001020000fc0f0000000000000000","URB_INTERRUPT in"
"5089","35.536844","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"5091","35.545026","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"5093","35.552834","1.7.3","host","USB","79","2001020000fd0f0000000000000000","URB_INTERRUPT in"
"5095","35.561099","1.7.3","host","USB","79","2001020000fb1f0000000000000000","URB_INTERRUPT in"
"5097","35.568842","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"5099","35.576899","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"5101","35.584856","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"5103","35.592846","1.7.3","host","USB","79","2001020000fd0f0000000000000000","URB_INTERRUPT in"
"5105","35.600857","1.7.3","host","USB","79","2001020000ff0f0000000000000000","URB_INTERRUPT in"
"5107","35.608866","1.7.3","host","USB","79","2001020000ff0f0000000000000000","URB_INTERRUPT in"
"5109","35.617029","1.7.3","host","USB","79","2001020000ff0f0000000000000000","URB_INTERRUPT in"
"5111","35.624815","1.7.3","host","USB","79","2001020000ff0f0000000000000000","URB_INTERRUPT in"
"5113","35.632850","1.7.3","host","USB","79","2001020000ff0f0000000000000000","URB_INTERRUPT in"
"5115","35.640866","1.7.3","host","USB","79","2001020000ff0f0000000000000000","URB_INTERRUPT in"
"5117","35.648819","1.7.3","host","USB","79","2001020000ff0f0000000000000000","URB_INTERRUPT in"
"5119","35.656819","1.7.3","host","USB","79","2001020000ff0f0000000000000000","URB_INTERRUPT in"
"5121","35.666819","1.7.3","host","USB","79","2001020000ff0f0000000000000000","URB_INTERRUPT in"
"5123","35.674815","1.7.3","host","USB","79","2001020000ff0f0000000000000000","URB_INTERRUPT in"
"5125","35.682848","1.7.3","host","USB","79","2001020000ff0f0000000000000000","URB_INTERRUPT in"
"5127","35.699067","1.7.3","host","USB","79","2001020000ff0f0000000000000000","URB_INTERRUPT in"
"5129","36.456978","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"5131","36.665071","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"5133","36.689152","1.7.3","host","USB","79","200102000001000000000000000000","URB_INTERRUPT in"
"5135","36.697275","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"5137","36.731248","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"5139","36.753045","1.7.3","host","USB","79","200102000001000000000000000000","URB_INTERRUPT in"
"5141","36.806834","1.7.3","host","USB","79","200102000001000000000000000000","URB_INTERRUPT in"
"5143","36.814871","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"5145","36.820859","1.7.3","host","USB","79","200102000001000000000000000000","URB_INTERRUPT in"
"5147","36.871182","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"5149","36.878968","1.7.3","host","USB","79","200102000001000000000000000000","URB_INTERRUPT in"
"5151","36.895047","1.7.3","host","USB","79","200102000001000000000000000000","URB_INTERRUPT in"
"5153","36.902965","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"5155","36.910973","1.7.3","host","USB","79","200102000001000000000000000000","URB_INTERRUPT in"
"5157","36.918977","1.7.3","host","USB","79","200102000001f0ff00000000000000","URB_INTERRUPT in"
"5159","36.926958","1.7.3","host","USB","79","200102000001f0ff00000000000000","URB_INTERRUPT in"
"5161","36.934870","1.7.3","host","USB","79","200102000001000000000000000000","URB_INTERRUPT in"
"5163","36.942874","1.7.3","host","USB","79","200102000001f0ff00000000000000","URB_INTERRUPT in"
"5165","36.951170","1.7.3","host","USB","79","200102000003f0ff00000000000000","URB_INTERRUPT in"
"5167","36.958956","1.7.3","host","USB","79","200102000002f0ff00000000000000","URB_INTERRUPT in"
"5169","36.966975","1.7.3","host","USB","79","200102000002000000000000000000","URB_INTERRUPT in"
"5171","36.974865","1.7.3","host","USB","79","200102000003f0ff00000000000000","URB_INTERRUPT in"
"5173","36.982978","1.7.3","host","USB","79","200102000006f0ff00000000000000","URB_INTERRUPT in"
"5175","36.990864","1.7.3","host","USB","79","200102000004f0ff00000000000000","URB_INTERRUPT in"
"5177","36.998981","1.7.3","host","USB","79","200102000005f0ff00000000000000","URB_INTERRUPT in"
"5179","37.006865","1.7.3","host","USB","79","200102000008f0ff00000000000000","URB_INTERRUPT in"
"5181","37.014979","1.7.3","host","USB","79","200102000007f0ff00000000000000","URB_INTERRUPT in"
"5183","37.022971","1.7.3","host","USB","79","200102000008f0ff00000000000000","URB_INTERRUPT in"
"5185","37.030875","1.7.3","host","USB","79","20010200000ce0ff00000000000000","URB_INTERRUPT in"
"5187","37.038873","1.7.3","host","USB","79","200102000008e0ff00000000000000","URB_INTERRUPT in"
"5189","37.046862","1.7.3","host","USB","79","200102000009000000000000000000","URB_INTERRUPT in"
"5191","37.054863","1.7.3","host","USB","79","20010200000af0ff00000000000000","URB_INTERRUPT in"
"5193","37.062904","1.7.3","host","USB","79","20010200000a000000000000000000","URB_INTERRUPT in"
"5195","37.070862","1.7.3","host","USB","79","20010200000a000000000000000000","URB_INTERRUPT in"
"5197","37.079022","1.7.3","host","USB","79","200102000006000000000000000000","URB_INTERRUPT in"
"5199","37.086864","1.7.3","host","USB","79","20010200000c000000000000000000","URB_INTERRUPT in"
"5201","37.094983","1.7.3","host","USB","79","20010200000c100000000000000000","URB_INTERRUPT in"
"5203","37.102862","1.7.3","host","USB","79","20010200000b200000000000000000","URB_INTERRUPT in"
"5205","37.112952","1.7.3","host","USB","79","20010200000b200000000000000000","URB_INTERRUPT in"
"5207","37.120865","1.7.3","host","USB","79","200102000005100000000000000000","URB_INTERRUPT in"
"5209","37.128865","1.7.3","host","USB","79","20010200000b400000000000000000","URB_INTERRUPT in"
"5211","37.134874","1.7.3","host","USB","79","20010200000b400000000000000000","URB_INTERRUPT in"
"5213","37.142865","1.7.3","host","USB","79","200102000005300000000000000000","URB_INTERRUPT in"
"5215","37.153059","1.7.3","host","USB","79","20010200000b700000000000000000","URB_INTERRUPT in"
"5217","37.161047","1.7.3","host","USB","79","20010200000a800000000000000000","URB_INTERRUPT in"
"5219","37.168869","1.7.3","host","USB","79","200102000004500000000000000000","URB_INTERRUPT in"
"5221","37.176868","1.7.3","host","USB","79","200102000008b00000000000000000","URB_INTERRUPT in"
"5223","37.184863","1.7.3","host","USB","79","200102000004700000000000000000","URB_INTERRUPT in"
"5225","37.192869","1.7.3","host","USB","79","200102000006e00000000000000000","URB_INTERRUPT in"
"5227","37.200875","1.7.3","host","USB","79","200102000004e00000000000000000","URB_INTERRUPT in"
"5229","37.208945","1.7.3","host","USB","79","200102000004d00000000000000000","URB_INTERRUPT in"
"5231","37.217061","1.7.3","host","USB","79","200102000004500100000000000000","URB_INTERRUPT in"
"5233","37.224880","1.7.3","host","USB","79","200102000002f00000000000000000","URB_INTERRUPT in"
"5235","37.232863","1.7.3","host","USB","79","200102000002000100000000000000","URB_INTERRUPT in"
"5237","37.240879","1.7.3","host","USB","79","200102000001000100000000000000","URB_INTERRUPT in"
"5239","37.248876","1.7.3","host","USB","79","200102000001000100000000000000","URB_INTERRUPT in"
"5241","37.256863","1.7.3","host","USB","79","200102000000100100000000000000","URB_INTERRUPT in"
"5243","37.264875","1.7.3","host","USB","79","200102000000200100000000000000","URB_INTERRUPT in"
"5245","37.273059","1.7.3","host","USB","79","200102000000900000000000000000","URB_INTERRUPT in"
"5247","37.280878","1.7.3","host","USB","79","2001020000fe3f0100000000000000","URB_INTERRUPT in"
"5249","37.288864","1.7.3","host","USB","79","2001020000fe4f0100000000000000","URB_INTERRUPT in"
"5251","37.296875","1.7.3","host","USB","79","2001020000fd3f0100000000000000","URB_INTERRUPT in"
"5253","37.304864","1.7.3","host","USB","79","2001020000f69f0100000000000000","URB_INTERRUPT in"
"5255","37.312864","1.7.3","host","USB","79","2001020000f7df0000000000000000","URB_INTERRUPT in"
"5257","37.320830","1.7.3","host","USB","79","2001020000f5bf0000000000000000","URB_INTERRUPT in"
"5259","37.328877","1.7.3","host","USB","79","2001020000f0af0000000000000000","URB_INTERRUPT in"
"5261","37.337052","1.7.3","host","USB","79","2001020000ee8f0000000000000000","URB_INTERRUPT in"
